-0.942228,-0.969345,-0.027117
-0.943891,-0.970527,-0.026636
-0.945531,-0.971685,-0.026154
-0.947146,-0.972818,-0.025672
-0.948739,-0.973927,-0.025189
-0.950307,-0.975012,-0.024705
-0.951852,-0.976073,-0.024221
-0.953373,-0.977109,-0.023736
-0.954870,-0.978120,-0.023250
-0.956343,-0.979107,-0.022764
-0.957792,-0.980070,-0.022278
-0.959218,-0.981008,-0.021791
-0.960619,-0.981922,-0.021303
-0.961996,-0.982811,-0.020815
-0.963350,-0.983676,-0.020326
-0.964679,-0.984516,-0.019837
-0.965984,-0.985331,-0.019347
-0.967265,-0.986122,-0.018857
-0.968522,-0.986888,-0.018366
-0.969754,-0.987629,-0.017875
-0.970963,-0.988346,-0.017383
-0.972147,-0.989038,-0.016891
-0.973306,-0.989705,-0.016399
-0.974442,-0.990348,-0.015906
-0.975553,-0.990966,-0.015413
-0.976640,-0.991558,-0.014919
-0.977702,-0.992127,-0.014425
-0.978740,-0.992670,-0.013931
-0.979753,-0.993189,-0.013436
-0.980742,-0.993682,-0.012941
-0.981706,-0.994151,-0.012445
-0.982646,-0.994595,-0.011950
-0.983561,-0.995015,-0.011454
-0.984452,-0.995409,-0.010957
-0.985318,-0.995778,-0.010461
-0.986159,-0.996123,-0.009964
-0.986976,-0.996442,-0.009467
-0.987768,-0.996737,-0.008969
-0.988535,-0.997007,-0.008472
-0.989278,-0.997252,-0.007974
-0.989995,-0.997472,-0.007476
-0.990689,-0.997667,-0.006978
-0.991357,-0.997837,-0.006480
-0.992001,-0.997982,-0.005981
-0.992619,-0.998102,-0.005483
-0.993213,-0.998197,-0.004984
-0.993782,-0.998267,-0.004485
-0.994327,-0.998313,-0.003986
-0.994846,-0.998333,-0.003487
-0.995341,-0.998328,-0.002988
-0.995810,-0.998299,-0.002488
-0.996255,-0.998244,-0.001989
-0.996675,-0.998165,-0.001490
-0.997070,-0.998060,-0.000990
-0.997440,-0.997931,-0.000491
-0.997785,-0.997776,0.000009
-0.998105,-0.997597,0.000508
-0.998400,-0.997393,0.001008
-0.998671,-0.997164,0.001507
-0.998916,-0.996909,0.002006
-0.999136,-0.996630,0.002506
-0.999331,-0.996326,0.003005
-0.999502,-0.995998,0.003504
-0.999647,-0.995644,0.004003
-0.999767,-0.995265,0.004502
-0.999863,-0.994862,0.005001
-0.999933,-0.994433,0.005500
-0.999978,-0.993980,0.005999
-0.999999,-0.993502,0.006497
